,order_id,customer_id,order_date,is_canceled,number_of_paid_orders_before
13409,13409,134805,2016-06-01 07:29:41,0,2
13410,13410,136205,2016-06-01 04:58:12,1,0
13411,13411,46603,2016-06-01 05:08:01,0,87
13412,13412,46603,2016-06-01 05:17:27,0,88
13413,13413,29672,2016-06-01 05:35:09,0,3
13414,13414,46603,2016-06-01 05:27:08,0,89
13415,13415,46603,2016-06-01 05:29:43,0,90
13416,13416,46603,2016-06-01 05:35:24,0,91
13417,13417,14843,2016-06-01 05:38:34,0,4
13418,13418,136369,2016-06-01 05:49:08,0,0
13419,13419,58080,2016-06-01 06:13:06,0,2
13420,13420,136400,2016-06-01 06:44:37,0,0
13421,13421,134975,2016-06-01 07:20:57,0,1
13422,13422,119574,2016-06-01 07:29:56,0,1
13423,13423,119574,2016-06-01 07:48:39,0,2
13424,13424,22806,2016-06-01 08:01:27,0,36
13425,13425,136414,2016-06-01 08:30:10,0,0
13426,13426,113310,2016-06-01 08:38:58,0,1
13427,13427,136255,2016-06-01 08:43:16,0,1
13428,13428,34506,2016-06-01 09:09:38,0,16
13429,13429,66829,2016-06-01 09:23:13,0,2
13430,13430,115328,2016-06-01 10:05:07,0,0
13431,13431,115328,2016-06-01 10:14:14,1,1
13432,13432,43129,2016-06-01 10:17:33,0,12
13433,13433,136555,2016-06-01 11:35:05,1,0
13434,13434,24318,2016-06-01 12:02:54,0,42
13435,13435,136627,2016-06-01 13:32:00,0,0
13436,13436,60402,2016-06-01 13:36:25,0,20
13437,13437,133434,2016-06-01 15:23:02,0,2
13438,13438,136632,2016-06-01 13:56:35,0,0
13439,13439,136388,2016-06-01 14:02:28,0,0
13440,13440,136555,2016-06-01 14:21:42,1,1
13441,13441,136285,2016-06-01 14:31:08,0,0
13442,13442,132959,2016-06-01 14:42:02,0,0
13443,13443,136555,2016-06-01 14:51:14,1,2
13444,13444,123876,2016-06-01 15:03:18,1,2
13445,13445,130135,2016-06-01 15:38:42,0,0
13446,13446,136671,2016-06-01 15:29:47,1,0
13447,13447,135993,2016-06-01 15:36:14,0,2
13448,13448,136683,2016-06-01 15:51:56,0,0
13449,13449,48883,2016-06-01 15:56:00,0,49
13450,13450,136713,2016-06-01 22:12:45,0,0
13451,13451,136713,2016-06-01 22:18:16,0,1
13452,13452,135530,2016-06-01 17:49:58,0,1
13453,13453,58493,2016-06-01 17:41:16,1,2
13454,13454,136715,2016-06-01 18:11:49,1,0
13455,13455,62287,2016-06-01 18:36:24,0,4
13456,13456,136770,2016-06-01 19:27:04,0,0
13457,13457,31896,2016-06-01 19:51:01,0,41
13458,13458,10063,2016-06-01 20:00:33,0,12
13459,13459,136796,2016-06-01 21:10:45,0,0
13460,13460,114119,2016-06-01 20:06:11,0,9
13461,13461,17477,2016-06-01 20:15:51,0,25
13462,13462,136802,2016-06-01 20:43:36,0,0
13463,13463,136824,2016-06-01 20:49:39,0,0
13464,13464,90296,2016-06-01 20:51:57,0,2
13465,13465,136828,2016-06-01 20:57:38,0,0
13466,13466,132482,2016-06-01 22:14:51,0,1
13467,13467,136255,2016-06-01 21:55:14,1,2
13468,13468,135770,2016-06-01 22:01:36,1,2
13469,13469,136188,2016-06-01 22:12:18,0,0
13470,13470,136877,2016-06-01 22:32:06,0,0
13471,13471,55863,2016-06-02 03:23:27,1,30
13472,13472,51492,2016-06-01 22:48:24,0,38
13473,13473,136892,2016-06-01 23:17:20,0,0
13474,13474,136661,2016-06-01 23:50:33,0,0
13475,13475,136371,2016-06-01 23:09:05,0,0
13476,13476,52363,2016-06-01 23:29:38,0,57
13477,13477,43452,2016-06-01 23:53:03,0,6
13478,13478,130661,2016-06-01 23:56:17,0,6
13479,13479,136928,2016-06-02 00:01:33,0,0
13480,13480,41586,2016-06-02 00:07:02,0,7
13481,13481,130661,2016-06-02 00:16:52,0,7
13482,13482,136910,2016-06-02 00:31:29,0,0
13483,13483,47929,2016-06-02 00:42:26,1,54
13484,13484,22814,2016-06-02 00:53:30,0,77
13485,13485,22814,2016-06-02 00:52:51,0,76
13486,13486,22814,2016-06-02 00:55:02,0,78
13487,13487,41345,2016-06-02 00:58:52,0,17
13488,13488,33013,2016-06-02 01:08:13,0,14
13489,13489,137006,2016-06-02 01:13:55,0,0
13490,13490,136240,2016-06-02 01:14:47,0,0
13491,13491,130758,2016-06-02 01:15:07,0,1
13492,13492,136414,2016-06-02 10:12:47,0,1
13493,13493,137030,2016-06-02 01:29:26,0,0
13494,13494,48767,2016-06-02 01:49:46,0,16
13495,13495,7939,2016-06-02 01:54:36,0,39
13496,13496,122298,2016-06-02 02:12:51,0,1
13497,13497,52406,2016-06-02 02:17:20,0,22
13498,13498,52769,2016-06-02 02:26:04,0,27
13499,13499,23078,2016-06-02 02:57:50,0,7
13500,13500,33013,2016-06-02 03:36:53,0,15
13501,13501,134055,2016-06-02 03:41:00,0,2
13502,13502,134055,2016-06-02 04:01:55,0,3
13503,13503,137161,2016-06-02 04:14:17,0,0
13504,13504,126421,2016-06-02 04:21:31,0,0
13505,13505,47999,2016-06-02 04:41:39,0,7
13506,13506,41586,2016-06-02 05:08:14,0,8
13507,13507,49924,2016-06-02 05:09:04,0,28
13508,13508,80540,2016-06-02 05:43:12,0,2
13509,13509,80540,2016-06-02 05:59:27,0,3
13510,13510,17394,2016-06-02 06:03:51,0,57
13511,13511,17394,2016-06-02 06:48:18,0,58
13512,13512,30370,2016-06-02 08:24:21,0,12
13513,13513,11816,2016-06-02 08:13:39,0,21
13514,13514,137208,2016-06-02 08:15:12,0,0
13515,13515,137217,2016-06-02 10:01:17,0,0
13516,13516,113796,2016-06-02 10:44:18,0,0
13517,13517,137247,2016-06-02 10:58:00,0,0
13518,13518,136550,2016-06-02 11:29:25,0,0
13519,13519,137263,2016-06-02 11:40:02,0,0
13520,13520,137282,2016-06-02 12:44:09,0,0
13521,13521,137310,2016-06-02 14:04:54,1,0
13522,13522,137303,2016-06-02 14:07:27,0,0
13523,13523,137297,2016-06-02 14:09:18,0,0
13524,13524,137310,2016-06-02 14:21:48,0,1
13525,13525,38279,2016-06-02 14:36:34,0,35
13526,13526,137297,2016-06-02 14:38:18,0,1
13527,13527,137327,2016-06-02 14:49:52,0,0
13528,13528,118918,2016-06-02 15:03:16,0,3
13529,13529,137381,2016-06-02 15:24:31,0,0
13530,13530,52576,2016-06-02 15:30:35,1,27
13531,13531,137399,2016-06-02 15:41:51,1,0
13532,13532,55863,2016-06-02 15:44:30,0,31
13533,13533,137433,2016-06-02 16:22:46,1,0
13534,13534,136356,2016-06-02 16:47:33,0,0
13535,13535,63074,2016-06-02 16:48:21,0,20
13536,13536,63074,2016-06-02 17:10:59,0,21
13537,13537,132959,2016-06-02 17:20:41,0,1
13538,13538,137451,2016-06-02 17:34:16,1,0
13539,13539,137451,2016-06-02 17:42:45,0,1
13540,13540,137476,2016-06-02 17:45:01,0,0
13541,13541,12347,2016-06-02 17:47:46,0,60
13542,13542,137491,2016-06-02 18:11:28,0,0
13543,13543,38426,2016-06-02 18:39:36,0,11
13544,13544,110083,2016-06-02 18:46:28,0,9
13545,13545,45153,2016-06-02 18:47:13,0,9
13546,13546,137501,2016-06-02 18:52:48,0,0
13547,13547,114934,2016-06-02 19:00:35,0,4
13548,13548,136034,2016-06-02 19:08:53,1,1
13549,13549,137312,2016-06-02 19:17:03,1,0
13550,13550,31947,2016-06-02 19:29:53,1,2
13551,13551,40255,2016-06-02 19:38:46,0,14
13552,13552,79744,2016-06-02 19:46:48,0,2
13553,13553,137522,2016-06-02 19:40:20,0,0
13554,13554,137517,2016-06-02 19:40:27,1,0
13555,13555,130140,2016-06-02 19:50:31,0,7
13556,13556,137527,2016-06-02 19:51:03,0,0
13557,13557,137533,2016-06-02 19:54:45,0,0
13558,13558,137529,2016-06-02 20:02:29,0,0
13559,13559,136532,2016-06-02 20:15:16,0,0
13560,13560,134430,2016-06-02 20:19:36,0,1
13561,13561,137551,2016-06-02 21:04:49,1,0
13562,13562,137565,2016-06-02 20:51:47,0,0
13563,13563,134055,2016-06-02 20:45:48,0,4
13564,13564,31947,2016-06-02 20:58:09,0,3
13565,13565,134430,2016-06-02 21:06:25,0,2
13566,13566,26634,2016-06-02 21:08:40,0,12
13567,13567,137600,2016-06-02 21:08:53,0,0
13568,13568,137531,2016-06-02 21:39:42,0,0
13569,13569,137634,2016-06-02 22:31:43,0,0
13570,13570,18578,2016-06-02 22:28:21,0,21
13571,13571,52769,2016-06-02 22:42:11,0,28
13572,13572,137712,2016-06-03 00:31:22,0,0
13573,13573,34652,2016-06-03 00:02:15,0,14
13574,13574,37781,2016-06-02 23:16:39,0,4
13575,13575,137766,2016-06-02 23:36:44,1,0
13576,13576,137791,2016-06-03 01:13:18,1,0
13577,13577,137793,2016-06-02 23:50:16,0,0
13578,13578,34652,2016-06-03 00:12:03,0,15
13579,13579,137464,2016-06-03 00:58:29,0,0
13580,13580,137806,2016-06-03 00:15:50,0,0
13581,13581,43575,2016-06-03 00:31:09,0,21
13582,13582,14221,2016-06-03 00:59:09,0,12
13583,13583,136313,2016-06-03 01:17:22,0,1
13584,13584,32849,2016-06-03 01:45:48,0,4
13585,13585,40255,2016-06-03 01:49:04,0,15
13586,13586,34951,2016-06-03 01:53:08,0,33
13587,13587,34951,2016-06-03 02:02:07,0,34
13588,13588,34951,2016-06-03 02:10:19,0,35
13589,13589,39316,2016-06-03 02:17:56,0,37
13590,13590,58921,2016-06-03 03:17:52,0,9
13591,13591,11756,2016-06-04 21:19:10,0,52
13592,13592,56161,2016-06-03 02:44:25,0,29
13593,13593,137939,2016-06-03 02:59:18,0,0
13594,13594,136324,2016-06-03 03:14:20,0,0
13595,13595,137972,2016-06-03 03:50:50,0,0
13596,13596,35435,2016-06-03 03:29:44,0,33
13597,13597,35435,2016-06-03 03:33:05,0,34
13598,13598,17949,2016-06-03 03:46:55,0,7
13599,13599,136324,2016-06-03 04:10:41,0,1
13600,13600,81152,2016-06-03 03:55:21,0,9
13601,13601,52769,2016-06-03 03:55:43,0,29
13602,13602,13285,2016-06-03 03:56:44,0,23
13603,13603,52769,2016-06-03 04:05:30,1,30
13604,13604,138018,2016-06-03 04:13:06,0,0
13605,13605,39890,2016-06-03 04:25:43,0,10
13606,13606,53582,2016-06-03 04:36:16,0,24
13607,13607,138018,2016-06-03 04:51:32,0,1
13608,13608,135323,2016-06-03 05:17:36,0,1
13609,13609,138046,2016-06-03 05:31:39,0,0
13610,13610,80847,2016-06-03 05:34:05,0,1
13611,13611,56911,2016-06-03 05:47:03,0,12
13612,13612,138019,2016-06-03 05:35:05,1,0
13613,13613,138046,2016-06-03 05:42:50,0,1
13614,13614,15851,2016-06-03 05:44:58,0,20
13615,13615,136255,2016-06-03 05:49:30,0,3
13616,13616,53321,2016-06-03 07:13:39,0,10
13617,13617,138066,2016-06-03 08:11:02,0,0
13618,13618,135985,2016-06-03 08:14:28,0,1
13619,13619,138075,2016-06-03 08:14:27,0,0
13620,13620,138082,2016-06-03 08:29:13,0,0
13621,13621,21147,2016-06-03 08:36:52,0,4
13622,13622,136796,2016-06-03 09:02:49,0,1
13623,13623,115328,2016-06-03 09:06:34,1,2
13624,13624,93085,2016-06-03 11:34:06,1,7
13625,13625,41366,2016-06-03 12:56:46,0,23
13626,13626,37809,2016-06-03 13:08:02,0,12
13627,13627,138127,2016-06-03 13:18:28,0,0
13628,13628,8439,2016-06-03 13:30:22,0,9
13629,13629,26729,2016-06-03 13:23:37,0,98
13630,13630,35463,2016-06-03 13:46:17,0,8
13631,13631,8439,2016-06-03 13:28:15,0,8
13632,13632,26729,2016-06-03 13:31:01,0,99
13633,13633,138135,2016-06-03 13:37:17,0,0
13634,13634,42440,2016-06-03 13:42:09,0,11
13635,13635,52639,2016-06-03 13:46:24,0,45
13636,13636,137503,2016-06-03 14:02:51,0,0
13637,13637,8439,2016-06-03 14:12:02,0,10
13638,13638,138144,2016-06-04 02:07:40,0,0
13639,13639,111007,2016-06-03 14:50:48,0,1
13640,13640,138160,2016-06-03 15:03:29,0,0
13641,13641,138157,2016-06-03 15:20:05,0,0
13642,13642,138170,2016-06-03 16:17:36,0,0
13643,13643,47254,2016-06-03 15:44:16,0,8
13644,13644,93085,2016-06-03 15:52:39,0,8
13645,13645,20484,2016-06-03 15:54:29,0,117
13646,13646,20484,2016-06-03 16:01:46,0,118
13647,13647,127579,2016-06-03 16:05:55,0,1
13648,13648,47254,2016-06-03 16:07:43,0,9
13649,13649,20484,2016-06-03 16:13:43,0,119
13650,13650,138198,2016-06-03 16:21:33,0,0
13651,13651,20484,2016-06-03 16:45:42,0,120
13652,13652,135594,2016-06-03 16:52:35,0,1
13653,13653,32828,2016-06-03 16:54:35,1,15
13654,13654,127579,2016-06-03 17:14:57,0,2
13655,13655,26729,2016-06-03 17:26:12,0,100
13656,13656,36127,2016-06-03 17:32:53,0,12
13657,13657,46574,2016-06-03 17:55:10,0,83
13658,13658,90163,2016-06-03 18:01:22,0,4
13659,13659,138239,2016-06-03 18:16:18,0,0
13660,13660,138243,2016-06-03 18:26:31,0,0
13661,13661,138222,2016-06-03 18:34:37,0,0
13662,13662,65666,2016-06-03 19:32:43,0,2
13663,13663,41414,2016-06-03 19:13:03,0,5
13664,13664,32828,2016-06-03 19:29:43,0,16
13665,13665,54238,2016-06-03 19:41:08,0,3
13666,13666,29591,2016-06-03 19:51:18,0,36
13667,13667,134975,2016-06-03 19:57:47,0,2
13668,13668,67557,2016-06-03 20:04:33,0,1
13669,13669,138295,2016-06-03 20:20:30,0,0
13670,13670,138302,2016-06-03 20:23:37,0,0
13671,13671,63046,2016-06-03 20:24:09,0,1
13672,13672,127370,2016-06-03 20:31:07,0,1
13673,13673,50908,2016-06-03 20:35:43,0,5
13674,13674,37809,2016-06-03 20:46:37,0,13
13675,13675,137756,2016-06-03 20:56:23,0,0
13676,13676,93085,2016-06-03 21:03:01,1,9
13677,13677,16420,2016-06-03 21:07:22,0,13
13678,13678,138327,2016-06-03 21:15:05,0,0
13679,13679,50908,2016-06-03 21:16:12,1,6
13680,13680,104039,2016-06-03 21:21:10,0,3
13681,13681,134445,2016-06-04 00:07:58,0,1
13682,13682,138165,2016-06-03 21:35:55,0,0
13683,13683,138303,2016-06-03 21:41:09,0,0
13684,13684,12347,2016-06-03 21:40:12,0,61
13685,13685,50908,2016-06-03 22:10:37,0,7
13686,13686,55863,2016-06-03 22:19:31,0,32
13687,13687,138361,2016-06-03 22:59:24,0,0
13688,13688,81683,2016-06-03 22:37:12,0,5
13689,13689,65846,2016-06-03 22:44:10,0,2
13690,13690,138372,2016-06-03 22:56:23,0,0
13691,13691,138368,2016-06-03 23:01:40,0,0
13692,13692,131299,2016-06-03 23:04:44,0,4
13693,13693,81683,2016-06-03 23:10:33,0,6
13694,13694,49315,2016-06-03 23:32:37,0,24
13695,13695,37170,2016-06-03 23:41:08,0,159
13696,13696,32604,2016-06-04 00:56:21,0,23
13697,13697,138302,2016-06-04 01:15:08,0,1
13698,13698,138075,2016-06-04 01:43:50,1,1
13699,13699,52769,2016-06-04 01:44:07,0,31
13700,13700,93085,2016-06-04 01:50:34,1,10
13701,13701,138461,2016-06-04 01:59:07,1,0
13702,13702,127076,2016-06-04 02:02:19,0,2
13703,13703,52406,2016-06-04 02:14:35,0,23
13704,13704,138485,2016-06-04 02:20:31,0,0
13705,13705,138503,2016-06-04 03:26:20,0,0
13706,13706,138503,2016-06-04 03:44:03,0,1
13707,13707,138509,2016-06-04 03:49:38,0,0
13708,13708,138503,2016-06-04 03:55:49,0,2
13709,13709,138503,2016-06-04 04:02:54,0,3
13710,13710,138517,2016-06-04 04:03:19,0,0
13711,13711,33393,2016-06-04 04:09:31,0,17
13712,13712,138503,2016-06-04 04:12:07,0,4
13713,13713,22814,2016-06-04 04:22:55,0,79
13714,13714,22814,2016-06-04 04:28:51,0,80
13715,13715,138527,2016-06-04 04:33:13,0,0
13716,13716,138503,2016-06-04 05:01:26,0,5
13717,13717,138529,2016-06-04 04:55:43,0,0
13718,13718,138537,2016-06-04 05:57:05,0,0
13719,13719,31092,2016-06-04 08:22:49,0,20
13720,13720,138558,2016-06-04 08:38:38,1,0
13721,13721,119443,2016-06-04 08:40:37,0,2
13722,13722,31092,2016-06-04 09:01:49,0,21
13723,13723,42377,2016-06-04 10:00:30,0,13
13724,13724,42377,2016-06-04 10:11:51,0,14
13725,13725,138579,2016-06-04 11:09:12,1,0
13726,13726,94628,2016-06-05 00:12:25,0,3
13727,13727,135985,2016-06-04 11:48:43,0,2
13728,13728,138610,2016-06-04 12:39:37,0,0
13729,13729,138629,2016-06-04 12:47:06,0,0
13730,13730,138632,2016-06-04 12:44:18,0,0
13731,13731,138664,2016-06-04 15:15:42,0,0
13732,13732,19979,2016-06-04 15:05:18,0,4
13733,13733,136048,2016-06-04 15:35:02,1,0
13734,13734,136048,2016-06-04 16:12:59,0,1
13735,13735,137303,2016-06-04 16:21:31,0,1
13736,13736,137303,2016-06-04 16:28:01,0,2
13737,13737,137303,2016-06-04 16:49:25,0,3
13738,13738,42625,2016-06-04 16:56:54,0,13
13739,13739,138673,2016-06-04 17:12:55,0,0
13740,13740,138699,2016-06-04 17:31:18,0,0
13741,13741,27050,2016-06-04 17:26:53,0,17
13742,13742,138700,2016-06-04 17:28:59,1,0
13743,13743,138700,2016-06-04 17:44:41,0,1
13744,13744,80718,2016-06-04 17:59:23,0,0
13745,13745,138714,2016-06-04 18:09:07,0,0
13746,13746,55375,2016-06-04 18:48:21,0,3
13747,13747,44848,2016-06-04 18:33:18,0,48
13748,13748,138671,2016-06-04 18:53:16,0,0
13749,13749,138714,2016-06-04 19:04:28,0,1
13750,13750,65225,2016-06-04 19:22:57,0,17
13751,13751,121465,2016-06-04 19:36:18,0,6
13752,13752,137178,2016-06-04 19:45:02,0,0
13753,13753,8105,2016-06-04 19:49:30,0,6
13754,13754,138770,2016-06-04 19:56:31,1,0
13755,13755,138772,2016-06-04 20:13:52,0,0
13756,13756,138755,2016-06-04 20:14:29,0,0
13757,13757,138787,2016-06-04 20:38:08,0,0
13758,13758,138772,2016-06-04 20:42:23,0,1
13759,13759,89546,2016-06-04 20:58:06,1,0
13760,13760,89546,2016-06-04 21:07:06,0,1
13761,13761,8392,2016-06-04 21:15:18,1,11
13762,13762,137932,2016-06-04 21:39:46,0,0
13763,13763,63512,2016-06-04 21:46:00,1,1
13764,13764,136252,2016-06-04 22:00:01,1,1
13765,13765,63512,2016-06-04 22:02:47,0,2
13766,13766,55691,2016-06-04 22:07:34,0,0
13767,13767,88804,2016-06-08 17:00:18,0,5
13768,13768,106338,2016-06-04 22:23:01,0,1
13769,13769,138861,2016-06-04 22:31:24,1,0
13770,13770,138880,2016-06-04 22:41:23,1,0
13771,13771,138880,2016-06-04 22:47:10,0,1
13772,13772,20466,2016-06-04 22:51:45,0,7
13773,13773,38334,2016-06-04 23:08:23,0,9
13774,13774,45143,2016-06-04 23:13:33,0,1
13775,13775,121465,2016-06-05 00:06:54,0,7
13776,13776,138927,2016-06-05 02:09:07,0,0
13777,13777,58061,2016-06-05 00:40:30,0,11
13778,13778,135284,2016-06-05 00:41:30,0,1
13779,13779,138937,2016-06-05 01:03:53,0,0
13780,13780,138942,2016-06-05 01:32:30,0,0
13781,13781,52374,2016-06-05 02:57:41,0,13
13782,13782,138958,2016-06-05 02:13:53,0,0
13783,13783,135571,2016-06-05 01:56:06,0,1
13784,13784,138951,2016-06-05 02:27:58,0,0
13785,13785,138927,2016-06-06 01:11:07,0,2
13786,13786,44266,2016-06-05 02:51:56,0,15
13787,13787,43179,2016-06-05 02:55:00,0,6
13788,13788,48883,2016-06-05 02:57:16,0,50
13789,13789,138927,2016-06-06 00:21:20,0,1
13790,13790,12777,2016-06-05 03:20:58,0,12
13791,13791,138984,2016-06-05 03:20:00,0,0
13792,13792,52374,2016-06-05 03:30:16,0,14
13793,13793,138018,2016-06-05 03:36:26,1,2
13794,13794,51492,2016-06-05 04:51:21,0,39
13795,13795,139003,2016-06-05 04:11:09,0,0
13796,13796,138018,2016-06-05 04:07:35,0,3
13797,13797,20466,2016-06-05 04:47:00,0,8
13798,13798,41343,2016-06-05 08:13:14,0,114
13799,13799,41343,2016-06-05 06:28:08,0,113
13800,13800,53410,2016-06-05 06:50:42,0,3
13801,13801,63046,2016-06-05 06:47:35,1,2
13802,13802,139035,2016-06-05 06:50:02,0,0
13803,13803,22806,2016-06-05 06:55:42,0,37
13804,13804,46603,2016-06-05 07:39:55,0,92
13805,13805,126421,2016-06-05 08:15:28,0,1
13806,13806,41343,2016-06-05 08:24:07,0,115
13807,13807,31092,2016-06-05 08:54:12,0,22
13808,13808,56774,2016-06-05 10:21:28,0,0
13809,13809,139056,2016-06-05 10:05:28,0,0
13810,13810,68893,2016-06-05 10:05:56,0,36
13811,13811,68893,2016-06-05 10:28:50,0,37
13812,13812,68893,2016-06-05 10:47:22,0,38
13813,13813,31798,2016-06-05 11:08:46,0,44
13814,13814,31798,2016-06-05 11:23:24,0,45
13815,13815,139072,2016-06-05 11:32:22,0,0
13816,13816,12294,2016-06-05 11:38:07,0,27
13817,13817,12294,2016-06-05 11:46:13,0,28
13818,13818,55401,2016-06-05 11:46:28,0,19
13819,13819,131513,2016-06-05 12:00:39,0,2
13820,13820,47100,2016-06-05 11:59:34,0,12
13821,13821,95211,2016-06-05 12:26:12,0,17
13822,13822,22806,2016-06-05 12:46:03,0,38
13823,13823,139099,2016-06-05 13:15:18,0,0
13824,13824,133434,2016-06-05 14:06:45,0,3
13825,13825,130172,2016-06-05 13:39:18,0,5
13826,13826,137111,2016-06-05 15:01:43,0,0
13827,13827,137208,2016-06-05 14:53:25,0,1
13828,13828,139285,2016-06-05 15:33:46,0,0
13829,13829,47929,2016-06-05 15:20:16,0,55
13830,13830,139330,2016-06-05 15:33:43,0,0
13831,13831,34951,2016-06-05 15:42:44,0,36
13832,13832,64204,2016-06-05 16:14:25,0,6
13833,13833,135614,2016-06-05 16:59:50,0,0
13834,13834,133719,2016-06-05 16:40:24,0,4
13835,13835,139374,2016-06-05 16:57:42,0,0
13836,13836,139468,2016-06-05 17:20:21,0,0
13837,13837,55092,2016-06-05 17:45:44,0,4
13838,13838,55311,2016-06-05 17:53:07,0,3
13839,13839,46574,2016-06-05 17:55:09,0,84
13840,13840,55092,2016-06-05 18:07:22,0,5
13841,13841,139519,2016-06-05 18:15:08,1,0
13842,13842,133719,2016-06-05 18:46:32,0,5
13843,13843,60515,2016-06-05 19:08:36,0,2
13844,13844,133719,2016-06-05 19:15:14,0,6
13845,13845,139576,2016-06-05 19:19:59,0,0
13846,13846,55375,2016-06-05 19:35:13,0,4
13847,13847,52517,2016-06-05 19:31:55,0,26
13848,13848,64204,2016-06-05 19:45:24,0,7
13849,13849,34652,2016-06-05 20:10:30,0,16
13850,13850,133719,2016-06-05 20:20:54,0,7
13851,13851,139632,2016-06-05 20:35:41,0,0
13852,13852,29680,2016-06-05 20:54:18,0,1
13853,13853,18578,2016-06-05 20:54:55,0,22
13854,13854,139330,2016-06-05 21:04:01,1,1
13855,13855,34098,2016-06-05 21:28:37,0,16
13856,13856,68893,2016-06-05 21:32:19,0,39
13857,13857,68893,2016-06-05 21:39:14,0,40
13858,13858,139681,2016-06-06 15:54:28,0,0
13859,13859,139632,2016-06-05 21:46:20,0,1
13860,13860,40981,2016-06-05 21:46:29,0,7
13861,13861,34098,2016-06-05 21:47:30,0,17
13862,13862,139698,2016-06-05 21:57:59,0,0
13863,13863,139710,2016-06-05 22:11:44,0,0
13864,13864,136188,2016-06-05 22:49:16,1,1
13865,13865,139694,2016-06-05 22:22:47,0,0
13866,13866,88804,2016-06-05 22:36:32,0,4
13867,13867,136371,2016-06-05 23:10:36,1,1
13868,13868,18175,2016-06-05 22:32:58,0,8
13869,13869,139468,2016-06-05 22:37:03,0,1
13870,13870,46142,2016-06-05 23:16:26,0,52
13871,13871,139468,2016-06-05 23:50:56,0,2
13872,13872,46142,2016-06-05 23:34:32,0,53
13873,13873,46142,2016-06-05 23:50:26,0,54
13874,13874,138714,2016-06-05 23:43:06,0,2
13875,13875,139780,2016-06-05 23:49:59,0,0
13876,13876,139785,2016-06-05 23:53:37,0,0
13877,13877,131619,2016-06-06 00:10:41,0,1
13878,13878,137327,2016-06-06 00:15:07,0,1
13879,13879,139786,2016-06-06 00:42:11,0,0
13880,13880,139632,2016-06-06 00:42:46,0,2
13881,13881,139786,2016-06-06 00:46:50,0,1
13882,13882,139786,2016-06-06 00:50:42,0,2
13883,13883,37170,2016-06-06 00:51:53,0,160
13884,13884,136335,2016-06-11 04:40:07,1,0
13885,13885,139850,2016-06-06 01:27:37,0,0
13886,13886,138165,2016-06-06 01:26:46,0,1
13887,13887,63910,2016-06-06 01:27:55,0,14
13888,13888,130172,2016-06-06 01:36:50,0,6
13889,13889,22198,2016-06-06 01:38:18,0,2
13890,13890,139859,2016-06-06 01:45:24,1,0
13891,13891,139330,2016-06-06 01:48:37,0,2
13892,13892,139858,2016-06-06 01:49:25,0,0
13893,13893,65666,2016-06-06 01:49:47,1,3
13894,13894,129819,2016-06-06 01:57:46,0,2
13895,13895,88347,2016-06-06 02:07:08,0,0
13896,13896,139330,2016-06-06 02:06:54,1,3
13897,13897,26633,2016-06-06 02:10:25,0,32
13898,13898,129819,2016-06-06 02:11:46,0,3
13899,13899,139767,2016-06-06 02:16:59,0,0
13900,13900,139839,2016-06-06 02:23:19,0,0
13901,13901,139898,2016-06-06 02:46:06,0,0
13902,13902,19310,2016-06-06 02:49:38,0,17
13903,13903,20484,2016-06-06 02:54:00,0,121
13904,13904,44706,2016-06-06 02:54:55,0,17
13905,13905,111037,2016-06-06 03:17:51,1,0
13906,13906,41460,2016-06-06 03:24:27,0,4
13907,13907,139932,2016-06-06 03:37:37,0,0
13908,13908,53484,2016-06-06 03:47:15,0,26
13909,13909,53484,2016-06-06 03:56:14,0,27
13910,13910,136276,2016-06-06 05:03:21,0,1
13911,13911,138529,2016-06-06 04:01:04,0,1
13912,13912,22806,2016-06-06 04:30:31,0,39
13913,13913,19354,2016-06-06 04:40:50,0,11
13914,13914,66750,2016-06-06 04:41:01,0,1
13915,13915,139953,2016-06-06 04:45:48,0,0
13916,13916,17503,2016-06-06 04:58:29,0,0
13917,13917,131299,2016-06-06 04:59:28,0,5
13918,13918,68893,2016-06-06 05:22:50,0,41
13919,13919,139964,2016-06-06 05:25:18,0,0
13920,13920,37331,2016-06-06 05:26:35,0,44
13921,13921,68893,2016-06-06 05:28:11,0,42
13922,13922,111037,2016-06-06 05:29:49,1,1
13923,13923,17394,2016-06-06 05:58:50,0,59
13924,13924,35973,2016-06-06 08:07:26,0,9
13925,13925,12347,2016-06-06 08:08:42,0,62
13926,13926,29284,2016-06-06 09:47:17,0,3
13927,13927,55401,2016-06-06 09:59:38,0,20
13928,13928,29284,2016-06-06 10:23:33,0,4
13929,13929,140030,2016-06-06 11:50:37,0,0
13930,13930,63460,2016-06-06 12:05:05,0,12
13931,13931,68818,2016-06-06 12:01:45,0,10
13932,13932,139330,2016-06-06 12:25:59,0,4
13933,13933,68818,2016-06-06 12:32:24,0,11
13934,13934,68818,2016-06-06 13:07:02,0,12
13935,13935,61568,2016-06-06 13:25:33,0,3
13936,13936,138942,2016-06-06 14:28:56,0,1
13937,13937,43549,2016-06-06 14:30:37,0,8
13938,13938,54209,2016-06-06 14:37:18,0,7
13939,13939,137551,2016-06-06 14:43:55,0,1
13940,13940,60674,2016-06-06 14:59:23,1,1
13941,13941,60674,2016-06-06 15:24:52,0,2
13942,13942,51721,2016-06-06 15:42:11,0,35
13943,13943,51721,2016-06-06 15:45:03,0,36
13944,13944,60674,2016-06-06 15:45:42,0,3
13945,13945,51721,2016-06-06 15:47:37,0,37
